date,time,lat,lon,depth,ML,nstn,dmin,gap,trms,ERH,ERZ,fixed,nph,quality
2019-05-20,19:08:48.13,24.9193,122.7467,131.50,4.61,99,56.40,199,0.34,0.30,0.30,F,253,D
2019-05-22,01:37:24.91,23.9618,121.6433,28.80,4.81,99,3.40,95,0.25,0.20,0.10,F,261,B
2019-05-22,20:41:28.75,23.6793,122.0843,26.50,4.19,99,54.30,150,0.41,0.20,0.60,F,254,D
2019-05-23,06:12:49.39,24.0167,121.5488,14.45,4.96,99,8.00,39,0.30,0.10,0.10,F,252,B
2019-05-25,06:27:40.85,23.2108,121.3905,21.31,4.40,99,2.20,94,0.29,0.10,0.10,F,233,B
2019-05-26,06:22:50.10,22.0297,120.5013,51.41,4.00,99,25.20,204,0.42,0.20,0.20,F,270,D
2019-05-27,14:06:26.62,24.4940,121.6492,44.13,4.20,99,12.70,26,0.27,0.20,0.20,F,253,B
2019-05-31,15:53:18.13,22.9227,120.5778,13.44,4.81,99,9.50,43,0.32,0.10,0.10,F,259,B
2019-06-02,07:51:23.85,24.7122,121.9432,64.93,4.24,99,14.30,83,0.30,0.20,0.20,F,271,B
2019-06-04,09:46:18.99,22.8423,121.6117,14.68,5.93,99,23.70,117,0.33,0.20,0.30,F,245,C
2019-06-04,12:17:00.66,23.2547,121.5877,41.16,4.26,99,15.50,117,0.28,0.20,0.10,F,265,B
2019-06-05,19:27:20.57,23.8332,121.5773,22.41,4.65,99,5.30,87,0.26,0.10,0.10,F,262,B
2019-06-09,16:02:09.31,24.0717,122.6558,33.09,4.09,99,34.90,160,0.41,0.20,0.20,F,272,C
2019-06-15,01:41:14.73,23.4602,122.0388,30.75,4.42,99,57.20,143,0.28,0.30,0.50,F,256,C
2019-06-15,16:25:28.19,23.8543,121.6410,37.48,4.03,99,6.80,104,0.25,0.10,0.10,F,266,B
2019-06-18,15:10:06.28,21.3528,121.9568,166.27,4.84,99,81.50,282,0.42,0.60,0.40,F,196,D
2019-06-19,12:03:17.07,23.3067,121.3838,39.90,4.22,99,7.00,80,0.33,0.20,0.20,F,278,B
2019-06-22,21:00:05.08,23.7722,122.9673,45.52,4.80,99,76.80,221,0.34,0.30,0.40,F,292,D
2019-06-22,22:22:40.79,23.7525,122.9605,36.44,4.90,99,77.30,223,0.37,0.30,0.60,F,279,D
2019-06-26,14:24:04.69,25.0213,122.2385,136.52,4.45,99,24.50,154,0.32,0.30,0.20,F,272,C
2019-06-29,16:20:06.54,25.0473,122.1700,147.71,5.13,99,18.10,76,0.30,0.40,0.20,F,347,B
2019-06-29,19:44:12.66,22.3208,122.3563,46.56,5.84,99,86.60,238,0.36,0.30,0.50,F,315,D
2019-07-04,10:10:27.72,23.9765,121.6112,44.50,4.04,99,0.30,72,0.33,0.20,0.20,F,241,B
2019-07-07,03:51:03.40,23.2927,120.1288,11.51,4.00,99,11.30,68,0.25,0.10,0.10,F,248,B
2019-07-08,18:35:35.76,23.8007,122.5610,27.59,4.90,99,43.40,167,0.35,0.20,0.20,F,273,C
2019-07-11,21:21:56.28,23.8668,122.9665,21.52,5.25,99,66.80,225,0.38,0.60,0.60,F,249,D
2019-07-14,20:30:02.70,23.8992,122.0938,43.06,4.21,99,33.40,131,0.35,0.20,0.30,F,270,C
2019-07-15,08:02:07.97,22.3943,120.9578,13.90,4.08,99,7.00,74,0.28,0.10,0.10,F,173,B
2019-07-16,11:12:30.60,24.2215,122.4332,64.19,4.71,99,16.20,212,0.27,0.30,0.20,F,268,C
2019-07-16,13:14:50.94,23.7983,122.5955,36.99,4.22,99,45.70,217,0.41,0.30,0.20,F,328,D
2019-07-19,10:13:50.59,21.7770,122.0628,28.60,5.16,99,59.30,259,0.45,0.40,0.40,F,279,D
2019-07-22,04:06:05.22,21.0030,120.7422,71.56,4.79,99,100.10,201,0.45,1.00,0.50,F,290,D
2019-07-23,03:02:02.81,24.8827,122.0085,107.64,4.52,99,8.00,109,0.32,0.30,0.20,F,265,C
2019-07-24,14:36:53.30,21.1582,120.0107,83.05,4.19,99,119.60,257,0.51,0.50,0.60,F,197,D
2019-07-26,06:39:56.54,24.7520,121.8430,62.65,4.73,99,8.90,50,0.25,0.20,0.20,F,253,B
2019-07-27,01:24:43.52,20.7580,121.8568,75.39,5.80,99,140.60,290,0.48,0.60,0.90,F,187,D
2019-08-01,08:50:29.29,23.3488,118.5745,29.07,4.69,99,88.50,155,0.36,0.20,0.40,F,244,D
2019-08-02,13:53:08.78,23.7087,121.5253,4.22,4.65,99,2.30,76,0.34,0.10,0.10,F,229,B
2019-08-02,22:24:43.96,23.6878,121.5360,4.10,4.96,99,2.50,113,0.34,0.10,0.10,F,259,C
2019-08-03,18:52:23.96,24.0648,122.3175,23.59,4.12,99,6.20,143,0.33,0.10,0.10,F,288,C
2019-08-04,06:25:52.46,23.6773,121.5328,3.01,4.13,99,3.70,107,0.32,0.10,0.10,F,245,C
2019-08-05,03:39:38.93,23.2937,120.4458,4.82,4.18,99,6.60,20,0.28,0.10,0.10,F,250,B
2019-08-06,01:19:48.74,23.6725,121.5303,4.57,5.10,99,4.30,99,0.34,0.10,0.10,F,263,C
2019-08-06,01:31:30.40,23.6788,121.5233,3.65,4.69,99,4.00,107,0.39,0.10,0.10,F,269,C
2019-08-07,21:28:03.56,24.4363,121.9097,24.15,6.24,99,13.40,65,0.26,0.10,0.10,F,301,B
2019-08-07,23:02:22.88,24.6082,121.8180,68.01,4.65,99,4.20,45,0.27,0.20,0.20,F,247,B
2019-08-10,08:03:18.59,23.6608,121.5137,3.48,4.14,99,6.20,108,0.33,0.10,0.10,F,223,C
2019-08-10,10:10:47.08,22.5287,121.4140,103.04,4.10,99,17.00,142,0.36,0.30,0.20,F,291,C
2019-08-10,21:39:24.57,23.7228,121.5252,4.76,4.22,99,2.80,45,0.39,0.10,0.10,F,255,B
2019-08-10,21:39:43.15,23.7213,121.5233,4.72,4.41,79,2.90,57,0.38,0.10,0.10,F,152,B
2019-08-10,22:12:38.73,23.7358,121.5257,6.12,4.27,99,3.80,62,0.38,0.10,0.10,F,221,B
2019-08-12,07:46:47.89,24.6727,122.4670,107.44,4.14,99,44.30,160,0.34,0.30,0.30,F,219,C
2019-08-15,21:41:40.39,23.5662,120.7168,17.75,4.71,99,5.30,15,0.26,0.10,0.10,F,275,B
2019-08-17,14:52:05.92,23.7387,121.5422,7.07,4.54,99,3.50,93,0.35,0.10,0.10,F,229,C
2019-08-17,14:52:10.58,23.7198,121.5302,7.04,4.71,10,2.20,106,0.24,0.30,0.30,F,14,B
2019-08-17,20:48:02.62,23.3745,118.5525,25.67,4.80,99,91.20,163,0.45,0.20,0.50,F,221,D
2019-08-18,04:05:14.78,23.7433,121.5347,6.47,4.98,99,4.10,80,0.37,0.10,0.10,F,260,B
2019-08-18,04:05:32.43,23.7218,121.5157,3.63,4.14,7,3.60,134,0.07,0.20,0.30,F,12,B
2019-08-18,07:30:04.24,25.2098,122.2453,192.79,4.12,99,33.70,157,0.39,0.60,0.50,F,207,C
2019-08-20,04:33:23.28,24.6697,122.7568,95.04,4.05,99,33.50,173,0.31,0.20,0.20,F,230,C
2019-08-20,10:52:13.27,24.8475,122.2380,112.76,4.06,99,29.90,144,0.28,0.30,0.20,F,260,C
2019-08-23,22:12:57.25,21.3608,122.0160,173.45,4.57,97,83.80,283,0.42,0.80,0.50,F,162,D
2019-08-24,12:10:18.26,24.8900,122.4468,114.13,4.51,99,47.40,183,0.36,0.30,0.30,F,250,D
2019-08-24,15:04:55.67,24.9003,122.3748,105.90,4.17,99,40.10,195,0.34,0.30,0.30,F,192,D
2019-08-28,01:01:29.05,21.7120,121.3340,40.64,4.44,99,41.00,249,0.33,0.10,0.10,F,207,D
2019-08-30,06:46:19.06,22.8458,120.6567,19.39,4.19,99,11.40,40,0.33,0.10,0.10,F,243,B
2019-08-31,07:50:19.23,22.9680,121.7288,23.93,4.79,99,39.10,137,0.31,0.20,0.20,F,243,C
2019-08-31,23:46:04.89,24.8478,122.2170,11.27,4.42,99,27.70,139,0.35,0.20,0.20,F,225,C
2019-09-03,00:47:30.97,23.7480,121.5047,6.85,4.60,99,7.30,89,0.40,0.10,0.10,F,256,C
2019-09-03,07:52:15.87,24.6718,122.3855,12.08,4.16,99,38.20,119,0.29,0.30,0.50,F,205,C
2019-09-04,07:59:47.56,24.0355,122.3982,25.07,4.04,99,12.50,139,0.38,0.20,0.10,F,241,C
2019-09-04,13:33:20.21,24.0153,122.3740,24.12,4.50,99,13.10,124,0.31,0.20,0.10,F,295,C
2019-09-08,04:35:59.61,24.8643,122.2423,13.13,4.51,99,29.50,134,0.37,0.20,0.20,F,223,C
2019-09-08,04:36:29.99,24.8592,122.2350,11.34,4.31,56,29.20,176,0.39,0.30,0.40,F,110,C
2019-09-09,05:07:48.43,21.0908,121.5323,97.95,5.50,99,101.00,283,0.42,0.40,0.30,F,263,D
2019-09-10,06:08:02.95,24.0400,121.8317,5.71,4.60,99,23.30,96,0.49,0.20,0.20,F,217,C
2019-09-13,07:05:30.84,23.9793,122.5003,27.77,4.42,99,24.40,153,0.38,0.20,0.20,F,249,C
2019-09-21,11:05:38.42,24.4155,122.4020,54.37,4.45,99,22.40,110,0.32,0.20,0.10,F,270,C
2019-09-22,05:23:06.90,21.1347,121.8922,179.83,4.10,96,101.20,301,0.28,0.80,0.50,F,176,C
2019-09-24,16:48:16.06,23.9790,122.2508,22.36,4.25,99,17.10,134,0.25,0.20,0.10,F,288,B
2019-09-24,20:02:43.07,23.9695,122.2608,22.95,4.00,99,17.70,145,0.37,0.30,0.20,F,323,C
2019-09-30,10:38:02.62,22.9027,120.5947,16.18,4.14,99,10.50,33,0.30,0.10,0.10,F,235,B
2019-09-30,17:12:58.12,22.9103,120.5943,14.90,4.54,99,10.60,32,0.34,0.10,0.10,F,266,B
2019-09-30,18:42:54.61,22.9060,120.5968,15.62,4.32,99,10.80,31,0.31,0.10,0.10,F,243,B
2019-10-01,02:17:48.85,22.5803,121.0253,7.24,4.41,99,6.70,67,0.35,0.10,0.10,F,167,B
2019-10-05,14:34:23.86,24.3308,121.7142,32.91,4.21,99,2.60,53,0.27,0.10,0.10,F,268,B
2019-10-06,21:08:34.25,23.6960,122.0712,28.50,4.14,99,52.80,127,0.29,0.20,0.40,F,307,B
2019-10-07,17:17:06.59,24.6537,122.3600,16.14,5.00,99,35.00,82,0.34,0.20,0.30,F,251,C
2019-10-17,07:31:57.28,24.4242,121.8325,45.55,4.04,99,6.00,58,0.26,0.20,0.10,F,283,B
2019-10-17,11:44:33.44,24.0275,122.5007,29.62,5.64,99,21.40,151,0.38,0.20,0.10,F,298,C
2019-10-23,20:15:58.24,25.2562,122.3317,246.44,4.65,99,43.60,167,0.35,0.60,0.30,F,290,C
2019-10-27,23:28:03.17,24.4760,121.8908,26.71,4.50,99,11.90,72,0.33,0.20,0.10,F,232,B
2019-11-01,13:28:39.00,22.5980,121.3287,35.96,4.04,99,16.60,99,0.32,0.20,0.20,F,216,C
2019-11-01,22:49:40.40,22.6440,122.3390,43.04,4.11,99,89.00,216,0.46,0.40,0.70,F,253,D
2019-11-02,19:26:34.76,24.4135,121.9083,26.89,4.46,99,13.70,72,0.52,0.20,0.10,F,270,C
2019-11-05,11:41:52.86,24.4930,122.2020,75.60,4.20,99,11.10,97,0.35,0.30,0.20,F,306,C
2019-11-08,07:29:01.40,24.5430,121.8900,38.06,4.10,99,5.90,94,0.28,0.20,0.10,F,238,B
2019-11-08,21:10:36.07,24.7475,122.3908,7.93,4.08,99,46.60,133,0.48,0.30,0.40,F,180,C
2019-11-10,00:13:21.19,23.9390,121.9243,37.85,4.46,99,31.90,122,0.34,0.20,0.20,F,280,C
2019-11-11,16:54:57.78,21.0527,121.6617,114.64,5.02,99,105.40,224,0.36,0.40,0.30,F,298,D
2019-11-11,18:11:33.04,24.8782,121.9223,109.00,4.55,99,4.60,51,0.25,0.30,0.20,F,329,B
2019-11-17,18:56:56.61,24.5285,121.6960,59.83,4.29,99,11.80,62,0.28,0.20,0.20,F,300,B
2019-11-25,01:32:42.19,24.0340,121.7465,5.14,4.60,99,15.00,108,0.36,0.10,0.10,F,279,C
2019-12-01,17:34:40.74,24.3878,121.9620,26.86,4.24,99,17.20,72,0.41,0.10,0.10,F,254,B
2019-12-05,16:50:04.05,21.0798,122.6115,37.45,4.74,99,147.10,291,0.69,0.80,1.50,F,240,D
2019-12-06,19:32:33.19,24.5580,122.6792,100.41,5.06,99,34.40,93,0.27,0.20,0.20,F,316,B
2019-12-10,04:13:55.46,24.0467,121.4978,21.83,4.13,99,9.00,50,0.29,0.10,0.10,F,251,B
2019-12-11,14:02:05.56,24.7927,121.8853,10.52,4.11,99,8.00,62,0.40,0.20,0.20,F,211,B
2019-12-13,08:50:53.99,24.8843,122.4930,14.04,4.02,99,52.10,147,0.47,0.30,0.30,F,146,D
2019-12-13,12:03:37.07,21.1137,121.8760,172.34,4.36,98,102.90,297,0.44,0.60,0.50,F,196,D
2019-12-16,11:25:57.69,24.5418,121.7618,49.73,5.25,99,9.10,43,0.26,0.10,0.10,F,276,B
2019-12-16,23:41:52.26,24.0355,121.5182,18.08,4.19,99,8.20,26,0.31,0.20,0.20,F,196,B
2019-12-17,20:26:09.86,21.2408,121.2112,79.91,4.25,99,81.70,281,0.41,0.40,0.30,F,174,D
2019-12-18,02:52:22.26,24.2645,121.8657,24.60,4.02,99,12.80,73,0.33,0.20,0.10,F,210,B
2019-12-21,14:09:55.85,23.0133,121.3888,39.57,4.40,99,9.50,120,0.34,0.20,0.10,F,239,C
2019-12-22,19:03:03.24,24.1870,121.9582,26.88,4.21,99,25.10,86,0.27,0.10,0.10,F,246,B
2019-12-30,05:11:46.32,24.2938,122.1448,40.42,4.19,99,8.90,85,0.55,0.30,0.30,F,191,C
2019-12-31,05:18:21.03,20.9410,121.9662,174.62,5.04,99,123.90,299,0.41,1.30,1.00,F,197,D
2019-12-31,19:10:10.54,24.0833,121.6710,10.80,4.95,99,6.70,86,0.31,0.20,0.10,F,248,B
2020-01-02,11:33:25.70,24.8338,121.6933,83.83,4.09,99,10.00,23,0.28,0.50,0.40,F,248,A
2020-01-06,06:53:55.45,23.3758,120.2595,7.78,4.87,99,4.90,29,0.29,0.10,0.10,F,296,B
2020-01-08,19:06:42.37,23.9142,121.6388,40.24,4.62,99,3.90,99,0.26,0.20,0.10,F,281,B
2020-01-13,08:26:12.51,23.9678,122.4615,32.77,4.38,99,77.90,156,0.41,0.30,0.70,F,252,D
2020-01-17,01:34:33.36,24.5858,122.6233,101.63,4.14,99,40.70,138,0.22,0.10,0.10,F,274,C
2020-01-18,18:42:14.86,21.8818,121.6550,24.59,4.11,99,15.20,246,0.51,0.40,0.20,F,160,D
2020-01-19,03:22:34.71,21.8232,121.7047,19.43,4.76,59,23.30,272,0.57,0.90,0.60,F,74,D
2020-01-22,14:32:44.57,23.9817,122.6882,41.80,4.84,99,40.80,176,0.37,0.20,0.20,F,274,C
2020-01-23,08:22:04.49,24.3337,122.0410,30.86,4.13,99,12.90,50,0.44,0.20,0.20,F,232,B
2020-01-27,16:12:31.65,22.6523,120.6273,33.17,4.04,99,4.50,36,0.32,0.10,0.10,F,237,B
2020-01-28,10:05:53.76,23.2178,120.5055,14.51,4.33,99,0.90,26,0.29,0.10,0.10,F,233,B
2020-01-29,11:22:37.31,22.4350,122.8607,45.42,4.06,99,139.10,247,0.48,0.30,1.10,F,182,D
2020-01-31,06:09:38.64,24.8395,122.0592,12.45,4.42,99,11.70,115,0.39,0.20,0.20,F,175,C
2020-01-31,08:24:40.57,24.8372,122.0393,9.89,4.02,99,9.70,120,0.32,0.10,0.10,F,208,C
2020-02-02,15:48:10.43,24.8267,121.8995,89.98,4.38,99,4.80,51,0.32,0.20,0.20,F,239,B
2020-02-02,21:55:17.31,24.7820,122.4937,119.05,4.06,99,54.60,95,0.20,0.20,0.20,F,273,B
2020-02-03,17:02:56.84,23.5662,121.5282,33.32,5.19,99,13.40,107,0.31,0.10,0.10,F,262,C
2020-02-05,14:05:14.21,23.8997,122.9585,22.85,4.37,99,63.20,222,0.53,0.40,0.40,F,269,D
2020-02-06,04:23:39.26,21.9548,119.4800,67.56,4.32,99,101.10,144,0.35,0.40,0.50,F,232,D
2020-02-06,14:07:05.05,23.8572,122.4783,26.05,4.24,99,33.50,223,0.39,0.30,0.20,F,232,D
2020-02-07,11:57:39.19,24.2983,122.0938,58.29,4.81,99,13.80,65,0.44,0.20,0.20,F,279,B
2020-02-07,16:01:25.68,24.2167,121.6182,20.48,4.01,99,5.30,62,0.31,0.10,0.20,F,216,B
2020-02-13,05:40:45.71,24.6128,122.8485,104.21,4.34,99,22.40,129,0.21,0.10,0.10,F,259,B
2020-02-13,07:44:06.47,22.6682,120.6822,32.84,4.16,99,8.00,36,0.39,0.10,0.10,F,199,B
2020-02-13,17:49:19.43,24.2930,122.1232,38.62,5.19,99,11.10,76,0.47,0.20,0.20,F,279,B
2020-02-13,20:25:06.91,23.6548,121.6308,32.71,4.22,99,10.30,117,0.27,0.10,0.10,F,266,B
2020-02-13,21:38:41.63,22.4020,121.3760,26.34,4.79,99,44.50,106,0.45,0.10,0.30,F,254,C
2020-02-13,23:19:57.81,24.8087,122.4127,113.38,4.00,99,46.90,142,0.49,1.10,0.90,F,200,C
2020-02-15,11:00:06.50,23.8563,121.5107,8.32,5.73,99,8.60,68,0.34,0.10,0.10,F,263,C
2020-02-15,11:05:00.48,23.8482,121.5212,9.05,5.31,99,7.90,77,0.31,0.10,0.10,F,305,B
2020-02-15,19:16:32.98,23.8420,121.5212,9.09,4.26,99,7.40,75,0.36,0.10,0.10,F,232,B
2020-02-15,19:20:13.85,23.8468,121.5237,8.70,5.10,99,7.70,77,0.30,0.10,0.10,F,281,B
2020-02-15,20:13:47.85,23.8255,121.5455,8.57,4.00,99,4.60,88,0.28,0.10,0.10,F,250,B
2020-02-15,20:50:04.81,23.8323,121.5438,8.23,4.00,99,5.30,90,0.36,0.10,0.10,F,255,B
2020-02-19,05:27:45.10,23.8700,121.5453,9.42,4.84,99,6.90,95,0.29,0.10,0.10,F,274,B
2020-02-19,05:28:11.90,23.8795,121.5178,9.63,4.25,42,9.00,83,0.35,0.40,0.60,F,69,A
2020-02-19,11:55:07.96,23.9922,121.0013,17.35,4.53,99,5.00,18,0.28,0.10,0.10,F,336,B
2020-02-20,07:18:01.75,24.0565,122.7720,22.48,4.47,99,46.80,182,0.50,0.30,0.40,F,292,D
2020-02-20,13:16:15.79,23.8677,121.5517,10.16,4.09,99,6.50,93,0.34,0.10,0.10,F,269,C
2020-02-22,13:22:39.82,24.7637,122.9795,133.21,4.14,99,32.70,219,0.45,1.00,0.90,F,186,D
2020-02-24,12:10:33.36,23.8312,121.5500,8.19,4.51,99,5.00,96,0.32,0.10,0.10,F,296,C
2020-02-25,01:00:14.95,24.5433,122.1507,76.66,4.81,99,14.00,107,0.40,0.30,0.20,F,309,C
2020-02-25,11:14:02.11,24.3915,121.4062,5.13,5.30,99,5.70,34,0.39,0.10,0.20,F,277,C
2020-02-25,12:27:03.16,24.3848,121.4055,5.27,4.18,99,5.90,36,0.35,0.10,0.10,F,268,C
2020-02-26,05:34:15.14,23.8768,121.6157,26.53,4.91,99,3.30,95,0.31,0.10,0.10,F,277,C
2020-02-28,22:27:53.15,21.2098,122.0053,65.35,4.22,99,97.90,290,0.67,0.60,0.60,F,202,D
2020-03-01,17:26:18.93,23.5853,121.5808,35.23,4.37,39,19.00,126,0.39,0.30,0.40,F,68,C
2020-03-02,14:07:10.41,21.0768,122.2863,16.74,4.19,99,125.50,290,0.57,1.50,2.60,F,157,D
2020-03-03,04:12:37.77,24.1150,122.4530,28.24,4.36,99,13.80,138,0.44,0.10,0.10,F,247,C
2020-03-05,12:05:30.19,21.3263,121.8387,171.17,4.19,99,79.30,294,0.25,0.30,0.20,F,208,C
2020-03-07,01:01:51.68,21.2628,121.2058,47.91,4.03,75,79.30,283,0.49,0.90,1.60,F,90,D
2020-03-10,16:06:09.50,24.0852,122.7717,23.89,4.07,99,46.40,138,0.42,0.20,0.20,F,277,C
2020-03-15,01:52:59.71,23.1403,120.5658,13.26,4.34,99,6.20,48,0.34,0.10,0.10,F,242,B
2020-03-20,04:11:17.91,24.2943,122.1167,38.81,4.72,99,11.70,73,0.48,0.20,0.20,F,259,B
2020-03-29,02:40:24.82,24.6792,122.7702,107.78,4.46,99,33.30,180,0.25,0.10,0.10,F,221,C
2020-04-02,00:35:01.75,21.1978,121.9490,165.51,4.73,99,96.70,293,0.44,0.90,0.70,F,172,D
2020-04-02,02:52:23.61,23.0905,120.4622,10.22,4.04,99,10.10,49,0.38,0.10,0.10,F,194,B
2020-04-08,00:07:40.24,24.3088,122.6642,52.15,4.80,99,38.60,149,0.40,0.20,0.20,F,283,C
2020-04-08,23:49:19.56,24.2615,121.8603,25.93,4.86,99,12.40,72,0.28,0.10,0.10,F,292,B
2020-04-09,14:22:39.24,21.1078,120.9977,38.78,4.28,58,89.00,294,0.56,0.70,1.50,F,69,D
2020-04-10,11:52:28.65,23.9022,121.7170,18.16,4.06,99,11.70,94,0.35,0.10,0.10,F,250,C
2020-04-10,16:44:57.45,20.5410,122.1688,179.35,6.58,99,172.80,215,0.45,0.50,0.40,F,300,D
2020-04-12,11:36:41.18,24.0567,122.2023,45.44,5.29,99,13.70,137,0.35,0.30,0.30,F,298,C
2020-04-21,15:02:11.61,24.0753,121.7463,38.55,4.55,99,14.40,82,0.32,0.20,0.10,F,283,B
2020-04-22,13:03:53.33,23.1073,120.9130,3.34,4.19,99,14.40,37,0.38,0.10,0.30,F,205,C
2020-04-25,01:09:49.30,23.6685,122.8017,43.03,4.32,99,70.50,160,0.27,0.20,0.20,F,259,C
2020-04-26,04:29:05.68,21.1083,121.9155,187.36,4.21,90,104.70,301,0.24,0.40,0.30,F,166,C
2020-04-27,05:51:41.30,22.8663,121.1692,26.91,4.12,99,6.00,73,0.40,0.20,0.10,F,250,B
2020-04-27,11:16:48.69,23.1097,120.9140,2.70,4.42,99,14.20,34,0.38,0.10,0.20,F,257,C
2020-04-27,11:58:53.95,23.1127,120.9175,2.43,4.40,99,13.70,38,0.37,0.10,0.20,F,225,C
2020-04-27,16:25:12.86,23.7060,122.2682,29.49,4.17,99,46.20,130,0.22,0.10,0.10,F,314,B
2020-05-01,22:57:57.33,24.5475,122.5425,20.88,4.28,99,42.70,137,0.50,0.20,0.30,F,263,C
2020-05-03,03:24:40.90,23.2423,121.5680,40.25,5.97,99,14.50,99,0.32,0.20,0.10,F,313,C
2020-05-06,03:25:08.68,23.9527,121.6668,42.27,4.12,99,6.00,91,0.31,0.20,0.20,F,238,C
2020-05-06,13:00:33.64,24.1668,121.6635,15.22,4.05,99,4.20,91,0.33,0.10,0.10,F,236,C
2020-05-09,05:45:16.67,23.8480,121.6887,42.44,4.50,99,10.80,106,0.27,0.20,0.10,F,272,B
2020-05-10,19:40:53.99,23.2612,122.7360,54.76,4.07,99,104.50,166,0.28,0.20,0.40,F,262,C
2020-05-14,14:57:35.75,23.8215,121.6173,35.26,4.13,99,6.70,104,0.34,0.20,0.20,F,269,C
2020-05-15,03:51:28.71,24.7688,122.5933,99.42,4.46,99,53.40,173,0.31,0.20,0.20,F,281,D
2020-05-15,13:07:00.68,25.2073,122.9013,196.80,4.56,99,82.40,227,0.42,1.30,0.90,F,196,D
2020-05-17,22:53:30.03,24.0317,121.6940,31.26,4.59,99,10.30,80,0.32,0.10,0.10,F,272,B
2020-05-19,16:50:49.17,23.1142,120.5185,9.99,4.11,99,7.90,49,0.35,0.10,0.10,F,236,B
2020-05-19,17:53:05.95,21.1487,121.3810,80.65,4.61,75,96.70,303,0.50,0.60,0.60,F,95,D
2020-05-23,12:12:32.99,21.0295,121.1898,39.99,4.05,79,102.50,308,0.51,0.70,1.60,F,90,D
2020-05-24,09:12:14.41,25.5845,122.6845,278.70,4.60,99,61.40,226,0.46,1.10,0.60,F,184,D
2020-05-24,22:31:30.49,24.3590,121.9538,23.78,5.24,99,18.90,66,0.50,0.10,0.10,F,262,C
2020-05-24,22:32:14.58,24.3433,121.9393,26.34,4.12,21,19.70,146,0.38,0.30,0.40,F,39,C
2020-05-25,16:55:29.32,23.5183,122.0227,34.50,4.16,99,52.80,139,0.46,0.30,0.50,F,248,D
2020-05-28,19:34:23.09,23.6453,120.7563,14.00,4.65,99,9.60,21,0.27,0.10,0.10,F,302,B
2020-05-29,09:29:39.14,23.2258,120.8148,3.92,4.34,99,7.30,26,0.36,0.10,0.10,F,250,C
2020-05-29,22:58:06.52,24.7493,121.6132,71.71,4.13,99,2.90,25,0.24,0.20,0.20,F,242,B
2020-05-30,00:58:28.61,22.7283,120.4098,24.63,4.08,99,9.10,53,0.31,0.10,0.10,F,200,B
2020-05-30,13:02:30.69,24.0980,121.5542,17.53,4.89,99,5.50,53,0.29,0.10,0.10,F,261,B
2020-06-07,01:49:23.26,24.1283,121.6408,12.10,4.97,99,3.80,64,0.36,0.10,0.10,F,240,B
2020-06-08,14:34:16.44,22.5255,121.1065,29.54,4.38,99,16.70,79,0.52,0.20,0.20,F,223,C
2020-06-11,01:38:26.50,24.4998,122.3857,90.79,5.43,99,27.60,116,0.35,0.30,0.20,F,292,C
2020-06-12,00:21:35.34,24.0105,121.6877,31.42,4.75,99,8.50,87,0.32,0.20,0.10,F,265,B
2020-06-13,14:11:32.46,23.7955,122.5552,25.87,4.29,99,43.50,138,0.32,0.30,0.40,F,308,C
2020-06-13,20:18:59.98,24.2632,122.4350,55.55,6.09,99,19.70,119,0.30,0.20,0.20,F,309,B
2020-06-14,18:10:08.32,24.3972,121.6357,40.34,4.42,99,11.90,43,0.28,0.20,0.10,F,299,B
2020-06-16,23:17:00.06,24.6280,121.9738,61.44,4.88,99,11.80,93,0.28,0.10,0.10,F,275,B
2020-06-21,13:19:12.55,23.0447,120.8307,2.76,4.21,99,14.40,23,0.40,0.10,0.20,F,241,C
2020-06-22,07:48:22.98,23.0223,120.8205,4.26,4.00,99,17.00,32,0.38,0.10,0.20,F,227,C
2020-06-22,13:29:13.80,24.3295,122.8705,36.88,4.92,99,20.40,133,0.30,0.20,0.10,F,275,C
2020-06-23,06:10:51.95,25.2757,122.7557,214.84,4.35,96,78.40,224,0.39,1.90,1.10,F,160,D
2020-06-23,16:25:19.31,24.0948,121.8303,6.51,4.18,99,22.20,77,0.40,0.10,0.30,F,224,C
2020-06-23,18:37:40.98,23.8292,121.7268,45.66,4.02,99,15.20,113,0.31,0.20,0.10,F,269,C
2020-06-26,08:04:18.53,21.2640,122.1630,44.97,4.37,99,101.20,289,0.48,0.60,0.70,F,226,D
2020-06-26,23:27:44.89,23.0502,120.8377,5.37,5.05,99,14.30,30,0.33,0.10,0.20,F,330,C
2020-06-26,23:34:45.11,23.0492,120.8385,4.94,4.34,99,14.40,30,0.32,0.10,0.20,F,291,C
2020-06-27,07:11:28.66,23.9563,122.6118,28.13,4.84,99,35.10,165,0.43,0.20,0.10,F,294,C
2020-06-29,05:08:33.78,23.8708,121.6172,41.98,4.77,99,4.00,97,0.27,0.20,0.10,F,316,B
2020-06-29,12:52:48.34,24.3050,122.3428,64.59,5.32,99,11.50,119,0.30,0.20,0.20,F,308,B
2020-06-30,12:17:12.39,23.1782,121.5753,38.64,4.56,99,18.40,116,0.35,0.20,0.20,F,261,C
2020-07-02,09:54:52.63,21.9248,121.8303,185.06,4.11,99,26.70,246,0.37,0.50,0.30,F,202,D
2020-07-04,13:31:32.30,23.8692,121.1107,29.36,4.11,99,11.50,30,0.29,0.10,0.10,F,276,B
2020-07-04,23:28:15.64,24.2407,121.6475,16.71,4.05,99,9.10,76,0.29,0.10,0.10,F,256,B
